epoch,train_loss,val_loss,val_acc,val_f1,duration_sec
1,1.3325739856809378,0.6793939073880514,0.16666666666666666,0.10256410256410257,16.722031116485596
2,1.2211508568790224,0.9724881052970886,0.0,0.0,16.79764151573181
3,1.0852216488371293,1.281250278155009,0.0,0.0,16.80497908592224
4,1.2237280313339498,0.6793320178985596,0.16666666666666666,0.09523809523809523,16.806833505630493
5,1.0541527772115336,0.8135320742925009,0.0,0.0,16.809759616851807
6,1.1518848973015945,0.8495190143585205,0.0,0.0,16.72480344772339
7,0.9236399953564008,0.7292136152585348,0.08333333333333333,0.0606060606060606,16.719504356384277
8,0.9407120512591468,0.6718087593714396,0.0,0.0,16.707427978515625
9,0.9638209583030807,0.83958500623703,0.0,0.0,16.734065532684326
10,0.8188679234849082,0.8281744122505188,0.16666666666666666,0.09523809523809523,16.818328380584717
11,0.9543690201308992,0.7336260875066122,0.16666666666666666,0.09523809523809523,16.81365132331848
12,0.8832365497946739,0.7154744068781534,0.16666666666666666,0.09523809523809523,16.70525360107422
13,0.7652323328786426,0.983082632223765,0.0,0.0,16.70024275779724
14,0.8939291992121272,0.7497242490450541,0.16666666666666666,0.10256410256410257,16.729393005371094
15,0.931498055656751,0.7161031564076742,0.0,0.0,16.70931363105774
16,0.7653286949627929,0.7891175746917725,0.16666666666666666,0.09523809523809523,16.71790099143982
17,0.7507622084683843,0.42555639147758484,0.16666666666666666,0.09523809523809523,16.694781064987183
18,0.8138648383319378,0.6298806071281433,0.0,0.0,16.70163321495056
19,0.7929861529005898,0.7932854890823364,0.16666666666666666,0.09523809523809523,16.720823764801025
20,0.7775744249423345,0.8938363393147787,0.16666666666666666,0.09523809523809523,16.707605361938477
21,0.7219308556781875,0.5593898495038351,0.16666666666666666,0.09523809523809523,16.71998405456543
22,0.7839453626010153,0.8326504429181417,0.0,0.0,16.718112230300903
23,0.7582652022441229,0.5512502392133077,0.0,0.0,16.68804955482483
24,0.8056146990921762,0.9213642875353495,0.0,0.0,16.738287448883057
25,0.7388489238089986,0.5759489933649699,0.0,0.0,16.706615924835205
26,0.786853761308723,0.7293575803438822,0.0,0.0,16.700121641159058
27,0.7485467940568924,0.6480448246002197,0.16666666666666666,0.09523809523809523,16.709195375442505
28,0.7009016449252764,0.5094971756140391,0.16666666666666666,0.09523809523809523,16.713735103607178
29,0.7600187725490994,0.6222807963689169,0.0,0.0,16.72145962715149
30,0.6933850033415688,0.5844193498293558,0.16666666666666666,0.09523809523809523,16.729398250579834
31,0.7407080009579659,0.8260639508565267,0.0,0.0,16.733633279800415
32,0.7607623413205147,0.8299306829770406,0.0,0.0,16.709628582000732
33,0.7511808466580179,0.679233451684316,0.0,0.0,16.70570397377014
34,0.6792474264899889,0.6671483914057413,0.16666666666666666,0.09523809523809523,16.7203311920166
35,0.6952306023902364,0.6052986979484558,0.16666666666666666,0.09523809523809523,16.712777376174927
36,0.7372482774986161,0.6042440136273702,0.0,0.0,16.7278470993042
37,0.7010747492313385,0.5992299914360046,0.0,0.0,16.690634965896606
38,0.7641273654169507,0.6048098206520081,0.0,0.0,16.727386713027954
39,0.7440015839205848,0.6162719329198202,0.16666666666666666,0.09523809523809523,16.821110725402832
40,0.7081149319807688,0.674302319685618,0.16666666666666666,0.13333333333333333,16.70838165283203
41,0.6952932435605261,0.6539994279543558,0.16666666666666666,0.16666666666666666,16.692854166030884
42,0.662771643863784,0.6305391589800516,0.0,0.0,16.727698802947998
43,0.7689828450481097,0.6369663874308268,0.0,0.0,16.823978424072266
44,0.711719871395164,0.6340135931968689,0.0,0.0,16.754865884780884
45,0.6456879244910346,0.6267638603846232,0.0,0.0,16.70166516304016
46,0.7221365604135725,0.6262001792589823,0.0,0.0,16.695505380630493
47,0.698686518602901,0.6212658484776815,0.0,0.0,16.705129861831665
48,0.6754668346709676,0.6133939027786255,0.0,0.0,16.691179990768433
49,0.6982680054174529,0.608195960521698,0.0,0.0,16.711657762527466
50,0.7003455443514718,0.6186361710230509,0.0,0.0,16.72032594680786
