epoch,train_loss,val_loss,val_acc,val_f1,duration_sec
1,1.6545369093961055,1.7107605108847985,0.2564102564102564,0.06802721088435373,1.6402943134307861
2,1.796879612482511,1.6798821290334065,0.2564102564102564,0.06802721088435373,1.5759689807891846
3,1.4252769651666153,1.7019891051145701,0.2564102564102564,0.07246376811594203,1.5921690464019775
4,1.643305820532334,1.7424754699071248,0.10256410256410256,0.07407407407407408,1.5720586776733398
5,1.7475752743900332,1.773938386868208,0.02564102564102564,0.008333333333333333,1.5571346282958984
6,1.696610180231241,1.8410683488234496,0.02564102564102564,0.008333333333333333,1.564201831817627
7,1.7311076414890778,1.8588653955704126,0.23076923076923078,0.06382978723404255,1.5389482975006104
8,1.6786065665829895,1.9070543280014625,0.2564102564102564,0.08343763037129744,1.5651791095733643
9,1.494085154726974,1.9154975001628582,0.41025641025641024,0.12426303854875283,1.5489001274108887
10,1.618227793620183,1.898080825805664,0.4358974358974359,0.15701357466063345,1.5436506271362305
11,1.5913976093388011,1.942886939415565,0.41025641025641024,0.15887533875338752,1.5024166107177734
12,1.729520620443882,1.9791523860051081,0.358974358974359,0.12554112554112554,1.532498836517334
13,1.6251105816445799,2.0167072797432923,0.41025641025641024,0.09696969696969698,1.5342953205108643
14,1.9886488476370134,2.0531756388835416,0.41025641025641024,0.09696969696969698,1.5149672031402588
15,1.8206063883426862,2.09160521091559,0.10256410256410256,0.050752688172043016,1.5032789707183838
16,1.6554272663898957,2.0823792876341405,0.20512820512820512,0.08519982433025912,1.5343027114868164
17,1.6049995228775547,2.050710778969985,0.41025641025641024,0.09696969696969698,1.541407585144043
18,1.7686002376752021,2.0582467195315237,0.41025641025641024,0.09696969696969698,1.5580132007598877
19,1.8481706561695816,2.062063739849971,0.41025641025641024,0.09696969696969698,1.5390524864196777
20,1.6002412994957378,2.110063985372201,0.41025641025641024,0.09696969696969698,1.5371830463409424
21,1.778513422124406,2.115259337119567,0.4358974358974359,0.13209876543209875,1.5540945529937744
22,1.7378300143103314,2.1134826097732935,0.28205128205128205,0.11316239316239318,1.5508923530578613
23,1.781238864024735,2.1264335971612196,0.4358974358974359,0.1564625850340136,1.5504741668701172
24,1.3075628301192974,2.1551405512369595,0.20512820512820512,0.08519982433025912,1.5232794284820557
25,1.8421457521935813,2.140209280527555,0.10256410256410256,0.04957264957264957,1.5453283786773682
26,1.6070223389527736,2.134197114369808,0.358974358974359,0.12641621943947526,1.5320096015930176
27,1.5885909368467128,2.1802112628252077,0.05128205128205128,0.028154851684263446,1.5327723026275635
28,1.7001159664912102,2.1564695957379465,0.05128205128205128,0.028154851684263446,1.5771687030792236
29,1.6128503186071022,2.1466417526587462,0.07692307692307693,0.04126984126984127,1.5750837326049805
30,1.7091487809124155,2.148592424698365,0.1794871794871795,0.07638888888888888,1.5501344203948975
31,1.7696959144539304,2.14053558691954,0.41025641025641024,0.14202898550724638,1.5549674034118652
32,2.0946185869029446,2.138633776933719,0.4358974358974359,0.17124183006535945,1.543461561203003
33,1.7864550311341245,2.1515568036299486,0.23076923076923078,0.09206349206349207,1.5611751079559326
34,1.8085855867108729,2.1628726843075876,0.23076923076923078,0.09206349206349207,1.535576343536377
35,1.547696387156462,2.1508630911509194,0.41025641025641024,0.1419200954084675,1.5499355792999268
36,1.61963793864617,2.15967390476129,0.23076923076923078,0.09358288770053476,1.5573821067810059
37,1.8167462211388807,2.1718164621255336,0.1282051282051282,0.060876968922945925,1.5549235343933105
38,1.8923455874125164,2.172849098841349,0.20512820512820512,0.08519982433025912,1.556838035583496
39,1.5598833453960907,2.167156320351821,0.41025641025641024,0.1419200954084675,1.5367016792297363
40,2.045132829592778,2.1670898015682516,0.41025641025641024,0.14342001576044128,1.541191816329956
41,1.975030122913866,2.1703364115494947,0.41025641025641024,0.14583333333333334,1.5437030792236328
42,1.5330570196239357,2.1740789917799144,0.4358974358974359,0.17124183006535945,1.540369987487793
43,1.7199403944178524,2.1749502389858932,0.4358974358974359,0.1622222222222222,1.571505069732666
44,1.7846484902577522,2.177045478270604,0.4358974358974359,0.1622222222222222,1.5845096111297607
45,1.680329591800005,2.180058554196969,0.4358974358974359,0.1564625850340136,1.5726945400238037
46,2.050315249679435,2.181164189791068,0.4358974358974359,0.1564625850340136,1.5851812362670898
47,1.6234961804161725,2.1813213427861533,0.4358974358974359,0.1564625850340136,1.5723888874053955
48,1.719340638217763,2.1815263155179148,0.4358974358974359,0.1564625850340136,1.5586204528808594
49,1.650931815815787,2.181557449010702,0.4358974358974359,0.1564625850340136,1.5605335235595703
50,1.6557589766816196,2.1823626114771915,0.4358974358974359,0.1564625850340136,1.53725266456604
